Время;ISIN;Эмитент;Тип ценной бумаги;Рынок;Площадка;Торговая цена;Кол-во ЦБ;itoog
19/01/24 19:16;UZ7054590003 DORI;<DORI-DARMON>AK;Простыеакции;STK;G1;9349;3;28047
19/01/24 19:15;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6690;1;6690
19/01/24 19:15;UZ7054590003 DORI;<DORI-DARMON>AK;Простыеакции;STK;G1;9349;1;9349
19/01/24 19:15;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,69;110;295,9
19/01/24 19:15;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2599;1;2599
19/01/24 19:16;UZ700055K015 AGMKP;<OlmaliqKMK>AJ;Прив.акции;STK;G1;9300;12;111600
19/01/24 19:16;UZ700055K015 AGMKP;<OlmaliqKMK>AJ;Прив.акции;STK;G1;9300;3;27900
19/01/24 19:16;UZ700055K015 AGMKP;<OlmaliqKMK>AJ;Прив.акции;STK;G1;9300;2;18600
19/01/24 19:16;UZ700055K015 AGMKP;<OlmaliqKMK>AJ;Прив.акции;STK;G1;9300;1;9300
19/01/24 19:16;UZ700055K015 AGMKP;<OlmaliqKMK>AJ;Прив.акции;STK;G1;9300;10;93000
19/01/24 19:16;UZ700055K015 AGMKP;<OlmaliqKMK>AJ;Прив.акции;STK;G1;9300;19;176700
19/01/24 19:16;UZ700055K015 AGMKP;<OlmaliqKMK>AJ;Прив.акции;STK;G1;9300;2;18600
19/01/24 19:16;UZ700055K015 AGMKP;<OlmaliqKMK>AJ;Прив.акции;STK;G1;9300;5;46500
19/01/24 19:16;UZ700055K015 AGMKP;<OlmaliqKMK>AJ;Прив.акции;STK;G1;9300;36;334800
19/01/24 19:16;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;400;233;93200
19/01/24 19:16;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;400;17;6800
19/01/24 19:16;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;400;4;1600
19/01/24 19:16;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59;78;4602
19/01/24 19:16;UZ701456K014 YGYMP;<Yangiyo'lyog'-moy>AJ;Прив.акции;STK;G1;7152;7;50064
19/01/24 19:16;UZ701456K014 YGYMP;<Yangiyo'lyog'-moy>AJ;Прив.акции;STK;G1;7152;7;50064
19/01/24 19:16;UZ701456K014 YGYMP;<Yangiyo'lyog'-moy>AJ;Прив.акции;STK;G1;7152;6;42912
19/01/24 19:16;UZ701456K014 YGYMP;<Yangiyo'lyog'-moy>AJ;Прив.акции;STK;G1;7152;1;7152
19/01/24 19:16;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;413;33;13629
19/01/24 19:16;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;20;0,4
19/01/24 19:16;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;20;0,4
19/01/24 19:16;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2576;60;154560
19/01/24 19:16;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2576;3;7728
19/01/24 19:16;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2576;15;38640
19/01/24 19:16;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2576;1515;3902640
19/01/24 19:16;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2576;4485;11553360
19/01/24 19:16;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1840,01;15;27600,15
19/01/24 19:16;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;1;10
19/01/24 19:16;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;1;10
19/01/24 19:16;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,68;100000;268000
19/01/24 19:16;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;77;41;3157
19/01/24 19:16;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;77;19470;1499190
19/01/24 19:16;UZ7043200003 URTS;<O'zRTXB>AJ;Простыеакции;STK;G1;17000;1;17000
19/01/24 19:16;UZ7043200003 URTS;<O'zRTXB>AJ;Простыеакции;STK;G1;17000;40;680000
19/01/24 19:16;UZ7043200003 URTS;<O'zRTXB>AJ;Простыеакции;STK;G1;17000;1;17000
19/01/24 19:16;UZ704338K011 UTGAP;<O'ztransgaz>AJ;Прив.акции;STK;G1;7900;1;7900
19/01/24 19:16;UZ7044760005 ALKB;AT<Aloqabank>;Простыеакции;STK;G1;89;9;801
19/01/24 19:16;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;10000;10;100000
19/01/24 19:16;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;10000;9;90000
19/01/24 19:16;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;10000;11;110000
19/01/24 19:16;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5259;1;5259
19/01/24 19:16;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5259;99;520641
19/01/24 19:16;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5259;1;5259
19/01/24 19:16;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5259;80;420720
19/01/24 19:16;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5259;200;1051800
19/01/24 19:16;UZ7054590003 DORI;<DORI-DARMON>AK;Простыеакции;STK;G1;9349;1;9349
19/01/24 19:16;UZ7054590003 DORI;<DORI-DARMON>AK;Простыеакции;STK;G1;9349;3;28047
19/01/24 19:15;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6690;1;6690
19/01/24 19:15;UZ7054590003 DORI;<DORI-DARMON>AK;Простыеакции;STK;G1;9349;1;9349
19/01/24 19:15;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,69;110;295,9
19/01/24 19:15;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2599;1;2599
19/01/24 19:15;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;395;58;22910
19/01/24 19:15;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;400;842;336800
19/01/24 19:15;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;405;1;405
19/01/24 19:15;UZ7054590003 DORI;<DORI-DARMON>AK;Простыеакции;STK;G1;9300;2;18600
19/01/24 19:15;UZ7054590003 DORI;<DORI-DARMON>AK;Простыеакции;STK;G1;9300;1;9300
19/01/24 19:15;UZ7054590003 DORI;<DORI-DARMON>AK;Простыеакции;STK;G1;9339;2;18678
19/01/24 19:15;UZ7054590003 DORI;<DORI-DARMON>AK;Простыеакции;STK;G1;9349;1;9349
19/01/24 19:15;UZ700788K011 UZGFP;<O'zbekgeofizika>AJ;Прив.акции;STK;G1;539,9;30;16197
19/01/24 19:15;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;116,9;55;6429,5
19/01/24 19:15;UZ7044760005 ALKB;AT<Aloqabank>;Простыеакции;STK;G1;89;45;4005
19/01/24 19:15;UZ7038450001 UZPT;<Uzparta'minot>AJ;Простыеакции;STK;G1;957;1;957
19/01/24 19:15;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;100000;2000
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1400;1;1400
19/01/24 19:15;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;60;1,2
19/01/24 19:15;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;412;3;1236
19/01/24 19:15;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;411;5;2055
19/01/24 19:15;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;410;5;2050
19/01/24 19:15;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;405;29;11745
19/01/24 19:15;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;403;2;806
19/01/24 19:15;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;403;5;2015
19/01/24 19:15;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;402,5;35;14087,5
19/01/24 19:15;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;402;8;3216
19/01/24 19:15;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;400,03;58;23201,74
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1400;1;1400
19/01/24 19:15;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59;1;59
19/01/24 19:15;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;57,01;212;12086,12
19/01/24 19:15;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;57;18;1026
19/01/24 19:15;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;57;20;1140
19/01/24 19:15;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;57;10;570
19/01/24 19:15;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;56,11;50;2805,5
19/01/24 19:15;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;56,03;45;2521,35
19/01/24 19:15;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;56,03;444;24877,32
19/01/24 19:15;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;56,03;300;16809
19/01/24 19:15;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;56,02;20;1120,4
19/01/24 19:15;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;56,01;1500;84015
19/01/24 19:15;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;56,01;2492;139576,92
19/01/24 19:15;UZ7003040001 UZMT;<UzAutoMotors>AJ;Простыеакции;STK;G1;69999,9;50;3499995
19/01/24 19:15;UZ7003040001 UZMT;<UzAutoMotors>AJ;Простыеакции;STK;G1;69999,99;97;6789999,03
19/01/24 19:15;UZ7003040001 UZMT;<UzAutoMotors>AJ;Простыеакции;STK;G1;70000;38;2660000
19/01/24 19:15;UZ7003040001 UZMT;<UzAutoMotors>AJ;Простыеакции;STK;G1;70000;1;70000
19/01/24 19:15;UZ7003040001 UZMT;<UzAutoMotors>AJ;Простыеакции;STK;G1;70999;1;70999
19/01/24 19:15;UZ7003040001 UZMT;<UzAutoMotors>AJ;Простыеакции;STK;G1;71199;1;71199
19/01/24 19:15;UZ7003040001 UZMT;<UzAutoMotors>AJ;Простыеакции;STK;G1;71199,99;32;2278399,68
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1400;1;1400
19/01/24 19:15;UZ702172K016 UZMKP;<O'zmetkombinat>AJ;Прив.акции;STK;G1;2550;1;2550
19/01/24 19:15;UZ7043200003 URTS;<O'zRTXB>AJ;Простыеакции;STK;G1;17000;1;17000
19/01/24 19:15;UZ7037610001 GRBK;<GARANTBANK>AJ;Простыеакции;STK;G1;230,02;1;230,02
19/01/24 19:15;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,66;786;2090,76
19/01/24 19:15;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59;1;59
19/01/24 19:15;UZ700788K011 UZGFP;<O'zbekgeofizika>AJ;Прив.акции;STK;G1;539,9;46;24835,4
19/01/24 19:15;UZ701653K016 ATSZP;<Andijontajriba-sinovzavodi>AJ;Прив.акции;STK;G1;7000;49;343000
19/01/24 19:15;UZ7023760000 SANE;<Sarbon-Neftegaz>AJ;Простыеакции;STK;G1;9003;1;9003
19/01/24 19:15;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;36,89;10;368,9
19/01/24 19:15;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;77;3;231
19/01/24 19:15;UZ7043200003 URTS;<O'zRTXB>AJ;Простыеакции;STK;G1;17000;20;340000
19/01/24 19:15;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2599;5;12995
19/01/24 19:15;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1095;10;10950
19/01/24 19:15;UZ7037610001 GRBK;<GARANTBANK>AJ;Простыеакции;STK;G1;230,02;1;230,02
19/01/24 19:15;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59;9;531
19/01/24 19:15;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,23;10;12,3
19/01/24 19:15;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1830;1;1830
19/01/24 19:15;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;600;15;9000
19/01/24 19:15;UZ7023760000 SANE;<Sarbon-Neftegaz>AJ;Простыеакции;STK;G1;9003;1;9003
19/01/24 19:15;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59;500;29500
19/01/24 19:15;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;100000;2000
19/01/24 19:15;UZ705226K017 UZIRP;<O'zbekko'mir>AJ;Прив.акции;STK;G1;7800;1;7800
19/01/24 19:15;UZ7034730000 QATT;<Qashqadaryotexnologiktransport>AJ;Простыеакции;STK;G1;1212;1;1212
19/01/24 19:15;UZ7034730000 QATT;<Qashqadaryotexnologiktransport>AJ;Простыеакции;STK;G1;1212;4;4848
19/01/24 19:15;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;5999,99;2;11999,98
19/01/24 19:15;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,82;350;3437
19/01/24 19:15;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;36,89;25;922,25
19/01/24 19:15;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,82;135;1325,7
19/01/24 19:15;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,82;41;402,62
19/01/24 19:15;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,82;1171;11499,22
19/01/24 19:15;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,83;371;3646,93
19/01/24 19:15;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,84;1523;14986,32
19/01/24 19:15;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,89;44;435,16
19/01/24 19:15;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,9;1;9,9
19/01/24 19:15;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,9;23;227,7
19/01/24 19:15;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;375000;7500
19/01/24 19:15;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,16;636;737,76
19/01/24 19:15;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,15;10363;11917,45
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1435;25;35875
19/01/24 19:15;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,16;264;306,24
19/01/24 19:15;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2573,02;1;2573,02
19/01/24 19:15;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1830;2;3660
19/01/24 19:15;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;381;22;8382
19/01/24 19:15;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;381;19;7239
19/01/24 19:15;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;381;200;76200
19/01/24 19:15;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;380,4;19;7227,6
19/01/24 19:15;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;380,4;100;38040
19/01/24 19:15;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;380,38;1;380,38
19/01/24 19:15;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;380,02;20;7600,4
19/01/24 19:15;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;380;500;190000
19/01/24 19:15;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;374,01;12;4488,12
19/01/24 19:15;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;373,01;44;16412,44
19/01/24 19:15;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;373;4;1492
19/01/24 19:15;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;373;7;2611
19/01/24 19:15;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;370,01;46;17020,46
19/01/24 19:15;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,17;5;5,85
19/01/24 19:15;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5255,01;5;26275,05
19/01/24 19:15;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5255;100;525500
19/01/24 19:15;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5252,5;40;210100
19/01/24 19:15;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5252;3;15756
19/01/24 19:15;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5252;1;5252
19/01/24 19:15;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5250;1;5250
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1435,99;116;166574,84
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1381;258;356298
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1435,99;200;287198
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1435,99;200;287198
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1435,99;200;287198
19/01/24 19:15;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1095;1;1095
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1381;90;124290
19/01/24 19:15;UZ7037610001 GRBK;<GARANTBANK>AJ;Простыеакции;STK;G1;240;28;6720
19/01/24 19:15;UZ7037610001 GRBK;<GARANTBANK>AJ;Простыеакции;STK;G1;240;6;1440
19/01/24 19:15;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;58,5;41;2398,5
19/01/24 19:15;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2573,02;20;51460,4
19/01/24 19:15;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2599;2;5198
19/01/24 19:15;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;58,51;29;1696,79
19/01/24 19:15;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;58,5;18;1053
19/01/24 19:15;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;412,9;21;8670,9
19/01/24 19:15;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;413;9;3717
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;1500000;30000
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ700788K011 UZGFP;<O'zbekgeofizika>AJ;Прив.акции;STK;G1;520,5;3;1561,5
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
19/01/24 19:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1;1436
